voyageID,captainName,fromPlace,toPlace,voyageStartDate,nationality,shipName
20478,William Garnier,Newport Rhode Island,Antigua,1775-01-26,British,Hind,6th Rate,RN
20479,George Vandeput,Newport Rhode Island,Portsmouth,1777-01-14,British,Asia,,RN
20480,Joseph Spear,New Providence,Hampton Road,1801-02-03,British,Lilly,sloop,RN
20481,Jacob Watton,New Providence Bahamas,Bermuda,1800-02-09,British,Swan,sloop,RN
20482,George Keith Elphinstone,New York,Antigua,1779-01-05,British,Perseus,6th Rate,RN
20483,C. Visman,New York,Antwerpen,1847-05-16,Dutch,Luciparas,,
20484,George Bowen,New York,Barbados,1781-11-12,British,Montague,3rd Rate,RN
20485,Francis S Drake,New York,Basse Terre,1761-05-04,British,Falkland,4th Rate,RN
20486,Hamilton,New York,Batavia,1807-11-18,American,Constellation,Brik,
20487,J. Kloppenburg,New York,Batavia,1851-06-07,Dutch,Luciparas,,
20488,,New York,Boston,1755-04-23,British,Syren,,RN
20489,George Collier,New York,Boston,1770-11-13,British,Tweed,5th rate,RN
20490,Rolland,New York,Brest,1788-05-31,French,No. 3,Paquebot,
20491,J. Kloppenburg,New York,Buenos Aires,1850-10-02,Dutch,Luciparas,,
20492,Washington Shirley,New York,Charlestown,1754-11-01,British,Mermaid,6th Rate,RN
20493,Edward Edwards,New York,CharlesTown,1782-09-16,British,Narcissus,6th Rate,RN
20494,Le Fournier,New York,Cherbourg,1787-07-26,French,Le Paquebot,,
20495,J. Spanjaard,New York,Curacao,1853-09-19,Dutch,Amsterdam,,
20496,John ?,New York,Halifax,1757-06-20,British,Vulture,Sloop,RN
20497,William MacCleverty,New York,Halifax,1766-05-29,British,Hind,6th Rate,RN
20498,Henry Bellow,New York,Halifax,1776-07-20,British,Liverpool,6th Rate,RN
20499,J.R. Butter,New York,Londen,1847-08-01,Dutch,Soolo,,
20500,Mark Robinson,New York,Louisbourg,1768-09-19,British,Fowey,6th Rate,RN
20501,D. van Ketwich,New York,Nederland,1852-09-09,Dutch,Margaretha en Maria,,
20502,George Keith Elphinstone,New York,New York,1767-08-01,British,Perseus,6th Rate,RN
20503,,New York,Norfolk,1825-10-15,Dutch,Pallas,5th Rate,
20504,,New York,Plymouth,1776-11-14,British,Active,5th rate,RN
20505,Skeffington Lutwidge,New York,Plymouth,1780-11-17,British,Yarmouth,3rd Rate,RN
20506,F. van Rossem,New York,Rotterdam,1853-01-27,Dutch,Witte Cornelisz de Wit,,
20507,,New York,Schiedam,1815-10-19,Dutch,Attelante,Brik,Thomas Brouw en Zn.
20508,Masterson,New York,Start Point,1750-06-23,British,Hector,,RN
20509,John Lloyd,New York,"St Marys sound, England",1753-11-06,British,Arundel,6th Rate,RN
20510,J.P. Woutersz.,New York,Tafelbaai,1825-08-02,Dutch,Arend,,Marine
20511,Arriens,New York,Texel,1835-08-24,Dutch,Maas,Fregat,MAR
20512,Volmer Knollaert,New York,The Netherlands,1846-09-21,Dutch,Adder,Schoener,
20513,Volmer Knollaert,New York,The Netherlands,1848-08-13,Dutch,Adder,Schoener,
20514,John Scaife,New York,West Indies,1762-06-12,British,Chesterfield,5th Rate,RN
20515,James Cook,New Zealand,Tahiti,1773-06-09,British,Resolution,3rd Rate,RN
20516,James Cook,New Zealand,Towards Cape Horn,1774-11-11,British,Resolution,3rd Rate,RN
20517,G. Slichtenbree,Nieuwediep,Akijab,1847-12-16,Dutch,Eolus,,
20518,Willem Vrugt,Nieuwediep,Batavia,1751-10-22,Dutch,Spaarzaamheid,,VOC
20519,J.B. Fuchs,Nieuwediep,Batavia,1834-05-23,Dutch,Henriette Clasina,,MER
20520,J. van der Straalen,Nieuwediep,Batavia,1834-12-13,Dutch,Van Speyk,Korvet,MAR
20521,S. Veenstra,Nieuwediep,Batavia,1835-10-21,Dutch,Twee Cornelissen,,MER
20522,D. Grim,Nieuwediep,Batavia,1836-07-02,Dutch,Susanna,,
20523,F.J. Hoffman,Nieuwediep,Batavia,1837-11-06,Dutch,Susanna,,
20524,F.J. Hoffman,Nieuwediep,Batavia,1839-02-06,Dutch,Henriette Clasina,,
20525,S. van Duijn,Nieuwediep,Batavia,1839-08-25,Dutch,Javaan,,
20526,Geesteranus,Nieuwediep,Batavia,1839-10-01,Dutch,Bellona,,Marine
20527,v.d. Ramhorst,Nieuwediep,Batavia,1839-10-01,Dutch,Bellona,,Marine
20528,W.A. Geesteranus,Nieuwediep,Batavia,1839-10-01,Dutch,Bellona,,MAR
20529,J.P. Carst,Nieuwediep,Batavia,1840-02-17,Dutch,Wilhelmina Lucia,,MER
20530,F.C. Jaskie,Nieuwediep,Batavia,1840-06-02,Dutch,Catharina Johanna,,
20531,F. Schut,Nieuwediep,Batavia,1841-05-02,Dutch,Theodora en Sara,,
20532,H. de Wijn,Nieuwediep,Batavia,1841-10-28,Dutch,Drie Vrienden,,
20533,,Nieuwediep,Batavia,1842-04-08,Dutch,Rhijn,,
20534,J. Schut,Nieuwediep,Batavia,1842-06-18,Dutch,Walvisch,,
20535,C.P. Kuiper,Nieuwediep,Batavia,1842-09-12,Dutch,Admiraal Jan Evertsen,,
20536,H. de Wijn,Nieuwediep,Batavia,1842-10-08,Dutch,Drie Vrienden,,MER
20537,,Nieuwediep,Batavia,1843-03-01,Dutch,Claudius Civilis,,
20538,C. Visman,Nieuwediep,Batavia,1843-06-27,Dutch,Catharina Johanna,,
20539,S. Veenstra,Nieuwediep,Batavia,1843-10-05,Dutch,Twee Cornelissen,,MER
20540,F. Schut,Nieuwediep,Batavia,1844-04-22,Dutch,Walvisch,,
20541,C.P. Kuiper,Nieuwediep,Batavia,1844-08-12,Dutch,Admiraal Jan Evertsen,,
20542,C. Visman,Nieuwediep,Batavia,1844-11-22,Dutch,Amstel,,
20543,N.J.C. van Vos,Nieuwediep,Batavia,1845-06-22,Dutch,Banka,Schoenerbrik,
20544,C. Visman,Nieuwediep,Batavia,1846-05-10,Dutch,Luciparas,,
20545,C.P. Kuiper,Nieuwediep,Batavia,1846-06-04,Dutch,Admiraal Jan Evertsen,,
20546,C.P. Kuiper,Nieuwediep,Batavia,1847-04-01,Dutch,Admiraal Jan Evertsen,,
20547,S. Delclisus,Nieuwediep,Batavia,1847-05-17,Dutch,Neerlands Indi,,
20548,F. Schut,Nieuwediep,Batavia,1847-05-19,Dutch,Walvisch,,
20549,F.J. Hoffman,Nieuwediep,Batavia,1847-08-26,Dutch,Margaretha Simonette,,
20550,H. de Wijn,Nieuwediep,Batavia,1847-11-05,Dutch,Drie Vrienden,,
20551,P. J. Kerkhoven,Nieuwediep,Batavia,1847-12-22,Dutch,Doctrina et Amicitia,,
20552,C.P. Kuiper,Nieuwediep,Batavia,1848-03-15,Dutch,Admiraal Jan Evertsen,,ADM
20553,F.J. Hoffman,Nieuwediep,Batavia,1848-08-08,Dutch,Margaretha Simonette,,
20554,C. Visman,Nieuwediep,Batavia,1848-08-13,Dutch,Luciparas,,
20555,J. Schut,Nieuwediep,Batavia,1848-08-18,Dutch,Walvisch,,
20556,H. de Rijn,Nieuwediep,Batavia,1848-09-27,Dutch,Drie Vrienden,,
20557,K. Sweys,Nieuwediep,Batavia,1848-11-11,Dutch,Sara Johanna,,
20558,Brandligt,Nieuwediep,Batavia,1849-04-30,Dutch,Rhijn,,
20559,C. Visman,Nieuwediep,Batavia,1849-06-15,Dutch,Luciparas,,
20560,F.J. Hoffman,Nieuwediep,Batavia,1849-08-31,Dutch,Margaretha Simonette,,
20561,C.P. Kuyper,Nieuwediep,Batavia,1850-05-31,Dutch,Admiraal Jan Evertsen,,
20562,F. Schut,Nieuwediep,Batavia,1850-06-13,Dutch,Walvisch,,
20563,C.P. Kuiper,Nieuwediep,Batavia,1851-04-26,Dutch,Admiraal Jan Evertsen,,
20564,M.J.B. Noordhoek Stegh,Nieuwediep,Batavia,1851-11-23,Dutch,Drie Vrienden,,
20565,T.G. Rienitz,Nieuwediep,Batavia,1852-05-19,Dutch,Java Koerier,,
20566,D.A. Zijlstra,Nieuwediep,Batavia,1853-08-05,Dutch,Mentor,,
20567,F. de Jong,Nieuwediep,Batavia,1854-05-10,Dutch,Staatsraad Baud,,
20568,R. Grivel,Nieuwediep,Bristol,1852-09-26,Dutch,Rembrandt van Rhijn,,
20569,A.P. Klein,Nieuwediep,Calcutta,1850-09-18,Dutch,Magdalena,,
20570,A.P. Klein,Nieuwediep,Calcutta,1851-01-01,Dutch,Magdalena,,
20571,H. J. Tengbergen,Nieuwediep,Guinee,1838-04-21,Dutch,Amphitrite,,ADM
20572,P. J. Kerkhoven,Nieuwediep,Java,1849-07-06,Dutch,Doctrina et Amicitia,,
20573,W.L. Veerman,Nieuwediep,Kaap de Goede Hoop,1815-10-29,Dutch,Admiraal Evertsen,,ADM
20574,Lodewijk Grave van Bijland,Nieuwediep,Lissabon,1761-04-24,Dutch,Maarsen,Oorlogsschip,ADM
20575,D. Grim,Nieuwediep,Liverpool,1853-01-25,Dutch,Amphitrite,,
20576,Jacobus Boelen,Nieuwediep,Maregat,1826-02-10,Dutch,Wilhelmina en Maria,Fregatschip,MER
20577,C. Visman,Nieuwediep,New York,1847-02-11,Dutch,Luciparas,,
20578,S. van Duijn,Nieuwediep,Padang,1840-07-27,Dutch,Javaan,,
20579,C. van der Hart,Nieuwediep,Paramaribo,1841-10-27,Dutch,Dordrecht,,MAR
20580,,Nieuwediep,Rio de Janeiro,1822-01-07,Dutch,Komeet,Korvet,Marine
20581,A. van Dalen,Nieuwediep,Samarang,1827-05-09,Dutch,Waterloo,Linieschip,MAR
20582,Willem Kreekel,Nieuwediep,San Salvador,1807-08-24,Dutch,Vlieg,Brik,ADM
20583,,Nieuwediep,St Cruz,1818-12-11,Dutch,Irene,Brik,MAR
20584,,Nieuwediep,Suriname,1831-11-27,Dutch,Hippomenes,Korvet,ADM
20585,H. J. Tengbergen,Nieuwediep,Suriname,1839-05-27,Dutch,Amphitrite,,ADM
20586,J. Hilbrands,Nieuwediep,Suriname,1850-06-04,Dutch,Eliza,,
20587,J. Hilbrands,Nieuwediep,Suriname,1852-05-27,Dutch,Anna,,
20588,J. Hilbrands,Nieuwediep,Suriname,1853-07-08,Dutch,Anna,,
20589,J. Hakker,Nieuwe Diep,Batavia,1845-06-01,Dutch,Luciparas,,
20590,Jan Palm,Nieuwe Diep,Java,1820-02-20,Dutch,Wilhelmina,,
20591,,Nieuwendiep,Batavia,1844-12-01,Dutch,Unknown-09,,
20592,,Noahiwa,Ambon,1825-05-25,Dutch,Maria Reigersbergen,Fregat,ADM
20593,JACINTO CAMAO,NOKA,BUCARELY,1792-06-13,Spanish,Na Sa DE ARANZAZU,FRAGATA,
20594,JACINTO CAAMAO,NOKA,MONTERREY,1792-10-03,Spanish,Na Sa DE ARANZAZU,FRAGATA,
20595,,Norfolk,Hellevoetsluis,1825-11-09,Dutch,Pallas,5th Rate,
20596,,northerly fishing grounds,Schiedam,1787-07-17,Dutch,Schiedam,,
20597,,northerly fishing grounds,Schiedam,1788-07-27,Dutch,Schiedam,,
20598,,northerly fishing grounds,Schiedam,1789-07-04,Dutch,Schiedam,,
20599,Edward Edwards,Nova Scotia,Spithead,1784-02-06,British,Narcissus,6th Rate,RN
20600,Robert Linzee,off Grand Banks,,1776-09-24,British,Surpize,6th Rate,RN
20601,Richard Edwards,Off newfoundland,,1758-07-19,British,Gosport,5th Rate,RN
20602,H. van de Velde,Omoa,Belize,1829-01-20,Dutch,Pallas,5th Rate,
20603,F.C. Zwaanshals,Oost Indie,Nederland,1826-02-25,Dutch,Euridice,,ADM
20604,T.B. Teunissen,Oost Indie,Schiedam,1844-07-02,Dutch,Soolo,,
20605,H.P. Visser,Oudjong Pancer,Samaras,1835-03-17,Dutch,Dortenaar,Fregat,Particulier
20606,H. Rollfs,Padang,Amsterdam,1840-06-08,Dutch,Stad Utrecht,,
20607,P. Dibbetz,Padang,Amsterdam,1843-04-20,Dutch,Rotterdam,,ADM
20608,Willink,Padang,Amsterdam,1843-04-20,Dutch,Rotterdam,,Marine
20609,J.W. Jollij,Padang,Batavia,1846-02-16,Dutch,Boreas,6th Rate,MAR
20610,C. van der Hart,Padang,Batavia,1848-08-17,Dutch,Argo,5th rate,MAR
20611,Bruhn,Padang,Helvoetsluis,1833-12-14,Dutch,Batavia,,MER
20612,K.J. Jonker,Padang,Nederland,1848-01-19,Dutch,Maria Elisabeth,,Marine
20613,F.C. Zwaanshals,Padang,Texel,1836-01-06,Dutch,Palembang,Fregat,ADM
20614,J. Diemer,Padang,Texel,1836-01-06,Dutch,Palembang,Fregat,Marine
20615,Jacobus Boelen,Paita,Callao,1827-07-06,Dutch,Wilhelmina en Maria,Fregatschip,MER
20616,Henry Speke,Palembang River,Batowia Road,1750-09-07,British,Swallow,Sloop,RN
20617,A.A. Buyskes,Palliacatte,Malakka,1790-09-03,Dutch,Havick,Fregat,ADM
20618,Basil Hall,Panama,Acapulco,1822-02-07,British,Conway,6th rate,RN
20619,D. Ochtman,Panama,Lima,1851-04-27,Dutch,Stad Zierikzee,,
20620,K. van de Erve,Panaroekan,Brouwershaven,1850-02-12,Dutch,Albrecht Beijling,,
20621,,Papenberg,Batavia,1835-11-16,Dutch,India,,
20622,,Paramaribo,Cayenne,1842-05-19,Dutch,Venus,Brik,MAR
20623,G.A. Pool,Paramaribo,Curacao,1819-03-17,Dutch,Mercuur,Brik,ADM
20624,J.T.C. Wardenburg,Paramaribo,Curacao,1819-03-17,Dutch,Dolfijn,Korvet,MAR
20625,H. van de Velde,Paramaribo,Curacao,1828-02-01,Dutch,Pallas,5th Rate,
20626,,Paramaribo,Curacao,1833-08-03,Dutch,Hippomenes,Korvet,ADM
20627,G. Jonker,Paramaribo,Curacao,1834-03-27,Dutch,Dordrecht,,MAR
20628,H.H.T. Coops,Paramaribo,Curacao,1837-06-30,Dutch,Dordrecht,,MAR
20629,H.H.T. Coops,Paramaribo,Curacao,1838-06-06,Dutch,Dordrecht,,MAR
20630,,Paramaribo,Curacao,1840-08-13,Dutch,Curacao,Steamer,Marine
20631,,Paramaribo,Curacao,1840-11-15,Dutch,Curacao,Steamer,Marine
20632,,Paramaribo,Curacao,1841-05-04,Dutch,Venus,Brik,MAR
20633,C. van der Hart,Paramaribo,Curacao,1841-05-10,Dutch,Dordrecht,,MAR
20634,C. van der Hart,Paramaribo,Curacao,1842-08-22,Dutch,Dordrecht,,MAR
20635,,Paramaribo,Curacao,1843-06-28,Dutch,Venus,Brik,MAR
20636,J.L. van Hasselt,Paramaribo,Curacao,1850-09-17,Dutch,Venus,Brik,Marine
20637,M.C. van Vreeland,Paramaribo,Curacao,1853-11-06,Dutch,Merwede,,
20638,P. Melvill,Paramaribo,Hellevoetsluis,1779-06-28,Dutch,Castor,Fregat,ADM
20639,J.P. Muller,Paramaribo,Hellevoetsluis,1835-08-05,Dutch,Pegasus,Brik,MAR
20640,H.H.T. Coops,Paramaribo,Hellevoetsluis,1836-08-29,Dutch,Dordrecht,,MAR
20641,H.H.T. Coops,Paramaribo,Hellevoetsluis,1839-03-20,Dutch,Dordrecht,,MAR
20642,C. van der Hart,Paramaribo,Hellevoetsluis,1842-01-30,Dutch,Dordrecht,,MAR
20643,C. van der Hart,Paramaribo,Hellevoetsluis,1843-05-29,Dutch,Dordrecht,,MAR
20644,J. Galus,Paramaribo,Hellevoetsluis,1844-05-07,Dutch,Gier,Brik,MAR
20645,B.H. Haring,Paramaribo,Hellevoetsluis,1849-08-20,Dutch,Suriname,,MAR
20646,Adriaan Jacobse,Paramaribo,Middelburg,1764-02-23,Dutch,Prins Willem V,,MCC
20647,,Paramaribo,Middelburg,1787-08-31,Dutch,Vergenoegen,Fregat,MCC
20648,Carel Breedau,Paramaribo,Middelburg,1792-07-29,Dutch,Standvastigheid,,MCC
20649,,Paramaribo,Nederland,1768-04-15,Dutch,Vrouwe Johanna Cores,Fregat,MCC
20650,,Paramaribo,Rammekens,1770-05-08,Dutch,Welmeenende,Snauw,MCC
20651,Bolken,Paramaribo,St Annabaai,1818-08-08,Dutch,Zwaluw,Brik,ADM
20652,Pieter Jacob Gervais,Paramaribo,St Eustatius,1788-03-09,Dutch,Thetis,5th Rate,ADM
20653,,Paramaribo,St Eustatius,1832-01-30,Dutch,Hippomenes,Korvet,ADM
20654,Cornelis van Kakom,Paramaribo,St Maarten,1774-01-22,Dutch,Vliegende Faam,,MCC
20655,J. Blom,Paramaribo,Texel,1821-04-18,Dutch,Komeet,Korvet,
20656,Pieter de Moor,Paramaribo,The Netherlands,1757-10-11,Dutch,Vliegende Faam,,MCC
20657,C. van der Hart,Paramaribo,The Netherlands,1843-12-12,Dutch,Dordrecht,,MAR
20658,,Paramaribo,Vlissingen,1770-03-21,Dutch,Vrouwe Johanna Cores,Fregat,MCC
20659,Olfert Michielsen,Paramaribo,Vlissingen,1779-06-28,Dutch,Viegelantie,,MCC
20660,H.Z.A. Guinoseau,Paramaribo,Vlissingen,1816-03-02,Dutch,Euridice,,MAR
20661,J.W. de Velde,Paramaribo,Vlissingen,1816-03-02,Dutch,Euridice,,MAR
20662,Zoutman,Parimaribo,Curacao,1764-04-10,Dutch,Dolphijn,,ADM
20663,W.J. van Ees,Parimaribo,Curacao,1828-07-15,Dutch,Valk,Brik,MAR
20664,W.J. van Ees,Parimaribo,Curacao,1829-08-23,Dutch,Valk,Brik,MAR
20665,G. Jonker,Parimaribo,Curacao,1831-09-04,Dutch,Dordrecht,,MAR
20666,G. Jonker,Parimaribo,Curacao,1832-06-18,Dutch,Dordrecht,,MAR
20667,G. Jonker,Parimaribo,Curacao,1833-08-27,Dutch,Dordrecht,,MAR
20668,W.H. van Voss,Parimaribo,Curacao,1833-10-08,Dutch,Echo,Brik,
20669,W.H. van Voss,Parimaribo,Curacao,1834-06-04,Dutch,Echo,Brik,
20670,W.H. van Voss,Parimaribo,Curacao,1835-03-23,Dutch,Echo,Brik,
20671,,Parimaribo,Curacao,1835-12-09,Dutch,Echo,Brik,ADM
20672,,Parimaribo,Curacao,1836-10-02,Dutch,Echo,Brik,ADM
20673,,Parimaribo,Curacao,1840-08-01,Dutch,Curacao,Steamer,Marine
20674,A.A. Bolken,Parimaribo,Curacao,1840-08-01,Dutch,Curacao,Steamer,MAR
20675,J. Modera,Parimaribo,Curacao,1847-06-01,Dutch,Dordrecht,,MAR
20676,E. Ippius Fockens,Parimaribo,Curacao,1849-07-22,Dutch,Venus,Brik,Marine
20677,,Parimaribo,Hellevoetsluis,1837-07-02,Dutch,Echo,Brik,ADM
20678,W.J. van Ees,Parimaribo,St Eustacius,1828-05-05,Dutch,Valk,Brik,MAR
20679,W.J. van Ees,Parimaribo,St Eustacius,1828-12-28,Dutch,Valk,Brik,MAR
20680,W.J. van Ees,Parimaribo,St Eustacius,1829-03-19,Dutch,Valk,Brik,MAR
20681,W.J. van Ees,Parimaribo,St Eustacius,1830-07-19,Dutch,Valk,Brik,MAR
20682,W.J. van Ees,Parimaribo,St Eustacius,1832-06-05,Dutch,Valk,Brik,MAR
20683,W.H. van Voss,Parimaribo,St Eustatius,1834-01-24,Dutch,Echo,Brik,
20684,W.H. van Voss,Parimaribo,St Eustatius,1834-12-03,Dutch,Echo,Brik,
20685,Kievyt,Pasgeroeang,Banjoewangie,1850-01-22,Dutch,Van Oldenbarneveld,,MER
20686,D. Ochtman,Patjitan,Middelburg,1847-12-22,Dutch,Stad Zierikzee,,
20687,Walter Bathurst,Penang,Calcutta,1802-12-28,British,Terpsichore,5th rate,RN
20688,Luke Dodds,Penang,Downs,1807-01-31,British,Walmer Castle,,EIC
20689,Robert Williams,Penang,Downs via St Helena,1800-11-03,British,Thames,,EIC
20690,Alex Henry Bond,Penang,Long Reach,1805-01-28,British,Walmer Castle,,EIC
20691,Thomas Lloyd,Pensicola Florida,"The Downs, UK",1778-05-10,British,Atlanta,Sloop,RN
20692,Pvt de la Croix ,Philadelphia,Baltimore,1783-09-05,French,La Pintade,,
20693,,Philadelphia,Terveur,1783-12-05,Dutch,Windhond,Brigantijn,ADM
20694,,Pisang (sumatra),Cape of Good Hope,1768-01-24,British,Earl of Middlesex,,EIC
20695,John Knight,Placentia harbour,Lisbon,1751-09-18,British,Saltash,,RN
20696,Edward Le Cras,Placentia Road,Lisbon,1754-09-30,British,Otter,Sloop,RN
20697,Thomas Lynn,Plymouth,Anjengo,1760-06-08,British,Chatham,4th Rate,RN
20698,Charles Woolsey,Plymouth,Annabona,1781-06-28,British,Magnanime,3rd Rate,RN
20699,John Drew,Plymouth,Barbados,1790-03-14,British,Trusty,4th rate,RN
20700,,Plymouth,Barbados,1794-10-14,British,Majestic,3rd rate,RN
20701,Robert Parker,Plymouth,Barbados,1795-02-17,British,Raisonable,3rd rate,RN
20702,,Plymouth,Barbados,1797-08-20,British,Grampus,4th Rate,RN
20703,,Plymouth,Barbados,1808-09-24,British,Neptune,2nd rate,RN
20704,Peter Douglas,Plymouth,Batavia,1778-03-11,British,Queen,,EIC
20705,J. de Haan,Plymouth,Batavia,1837-12-05,Dutch,Triton,6th rate,MAR
20706,Lucius OBryen,Plymouth,Bay of Biscay (cruising),1759-05-24,British,Colchester,,RN
20707,John Stuart,Plymouth,Bermuda,1806-12-10,British,Decade,5th Rate,RN
20708,Henry Drummond,Plymouth,Bombay,1822-03-14,British,Castle Huntley,,EIC
20709,Thomas Dove ,Plymouth,Boston,1750-05-01,British,Hound,Sloop,RN
20710,Edward LeCras,Plymouth,Boston,1774-10-26,British,Somerset,,RN
20711,Edward LeCruz,Plymouth,Boston,1774-10-26,British,Somerset,,RN
20712,William Duddington,Plymouth,Boston,1775-04-21,British,Senegal,Sloop,RN
20713,Henry Leigh,Plymouth,Calcutta,1800-09-15,British,Georgina,,EIC
20714,Henry Leigh,Plymouth,Calcutta,1801-09-15,British,Georgina,,EIC
20715,John Murray,Plymouth,Cape,1796-02-24,British,Carysfort,6th rate,RN
20716,John Weller,Plymouth,Cape Coast,1756-05-03,British,Assistance,4th Rate,RN
20717,John Whitby,Plymouth,"Carlisle Bay, Barbados",1800-05-05,British,Severn,,RN
20718,Richard Howe,Plymouth,cruising the western approaches,1756-11-19,British,Dunkirk,4th Rate,RN
20719,Henry Duncan,Plymouth,Falmouth,1815-01-08,British,Glasgow,,RN
20720,R. Edwards,Plymouth,Fayal,1753-11-18,British,Falcon,brig,RN
20721,Richard Howe,Plymouth,Ferrol Harbour - cruising the western approaches,1757-01-01,British,Dunkirk,4th Rate,RN
20722,,Plymouth,Funchal,1823-09-27,British,Spartiate,3rd rate,RN
20723,Francis Samual Drake,Plymouth,Gibraltar,1768-03-10,British,Burford,3rd Rate,RN
20724,Chaloner Ogle,Plymouth,Gibraltar,1779-12-28,British,Resolution,3rd Rate,RN
20725,,Plymouth,Gulf of Guinea,1767-03-10,Dutch,Vrouwe Johanna Cores,Fregat,MCC
20726,Richard Howe,Plymouth,Halifax,1755-05-01,British,Dunkirk,4th Rate,RN
20727,Howard Hutchenson,Plymouth,Halifax (Chabukta Harbour),1752-05-11,British,Torrington,,RN
20728,Howard Hutchenson,Plymouth,Halifax (Chabukta Harbour),1753-05-04,British,Torrington,,RN
20729,John Deane,Plymouth,Hampton Road Virginia,1759-02-10,British,Lowestoffe,6th Rate,RN
20730,George Gregory,Plymouth,Jamaica,1792-11-17,British,Europa,,RN
20731,,Plymouth,Madeira,1751-10-22,British,Assurance,5th Rate,RN
20732,Edward Clarke,Plymouth,Madeira,1754-03-12,British,Jason,,RN
20733,Edward Gascoigne,Plymouth,Madeira,1758-01-01,British,Beaver,Sloop,RN
20734,Lucius OBryen,Plymouth,Madeira,1760-03-08,British,Colchester,,RN
20735,Peregrine Berlie,Plymouth,Madeira,1763-11-10,British,Shannon,5th Rate,RN
20736,John Raynor,Plymouth,Madeira,1766-10-01,British,Swift,sloop,RN
20737,Mark Robinson,Plymouth,Madeira,1767-08-27,British,Fowey,6th Rate,RN
20738,Charles Anbobus,Plymouth,Madeira,1768-07-25,British,Jason,,RN
20739,William Philipps,Plymouth,Madeira,1769-01-07,British,Tryal,Sloop,RN
20740,F Reynolds,Plymouth,Madeira,1769-09-19,British,Quebec,5th rate,RN
20741,William Cornwallis,Plymouth,Madeira,1770-04-05,British,Guadaloupe,6th Rate,RN
20742,Andrew Berkley,Plymouth,Madeira,1770-08-06,British,Salisbury,,RN
20743,James Cook,Plymouth,Madeira,1772-07-14,British,Resolution,3rd Rate,RN
20744,John Brooks,Plymouth,Madeira,1777-07-22,British,Belleisle,3rd Rate,RN
20745,Peregrine Berlie,Plymouth,Maderia,1765-01-23,British,Shannon,5th Rate,RN
20746,John Hughes,Plymouth,Madras,1761-02-01,British,Seaford,6th Rate,RN
20747,Richard Doveton,Plymouth,Madras,1778-02-04,British,Glatton,,EIC
20748,Ewout van Haeftent,Plymouth,Malaga,1760-10-03,Dutch,Dordregt,Fregat,ADM
20749,Philip Beaver,Plymouth,Mauritius,1810-06-23,British,Nisus,,RN
20750,Francis William Drake,Plymouth,Newfoundland,1750-07-03,British,Mercury,,RN
20751,Leverson Gower,Plymouth,Newfoundland,1770-05-01,British,Pearl,5th Rate,RN
20752,James Hawker,Plymouth,Newfoundland,1773-04-23,British,Alborough,6th Rate,RN
20753,William MacCleverty,Plymouth,New York,1766-04-12,British,Hind,6th Rate,RN
20754,Chaloner Ogle,Plymouth,New York,1780-05-19,British,Resolution,3rd Rate,RN
20755,Christopher Cole,Plymouth,Penang (via Funchal),1804-07-13,British,Culloden,3rd rate,RN
20756,Henry Duncan,Plymouth,Plymouth,1814-10-12,British,Glasgow,,RN
20757,John Brooks,Plymouth,Plymouth (cruising),1777-02-20,British,Belleisle,3rd Rate,RN
20758,George Heming,Plymouth,Rio de Janeiro,1806-08-30,British,Earl Spencer,,EIC
20759,Boelen,Plymouth,Rio de Janeiro,1840-02-16,Dutch,Boreas,6th Rate,MAR
20760,John Hunter,Plymouth,Santa Cruz,1795-02-17,British,Reliance,Armed Storeship,RN
20761,Pool,Plymouth,Santa Cruz,1815-11-03,Dutch,Iris,,MAR
20762,Percy Grace,Plymouth,Sierra Leone,1822-06-07,British,Cyrene,6th Rate,RN
20763,George Pocock,Plymouth,St Augustines,1754-05-08,British,Cumberland,,RN
20764,George Pocock,Plymouth,St Augustines,1754-06-04,British,Cumberland,,RN
20765,Sir Thomas Adams,Plymouth,"St. Augustines, Madagascar",1761-07-15,British,Terpsichore,5th rate,RN
20766,Mitchell Graham,Plymouth,St Helena,1777-04-01,British,Thetis,5th Rate,RN
20767,Joseph Ellison,Plymouth,St Helena,1796-02-29,British,Standard,,RN
20768,Robert Watson,Plymouth,St Helena,1796-08-10,British,Isis,4th rate,RN
20769,Solomon Ferris,Plymouth,St Helena,1800-02-19,British,Ruby,3rd rate,RN
20770,Woolcombe,Plymouth,St Jago,1807-01-06,British,Laurel,6th rate,RN
20771,Cornthwaite Omanny,Plymouth,St John Newfoundland,1773-06-01,British,Panther,4th Rate,RN
20772,Richard Edwards,Plymouth,St Johns ,1758-05-30,British,Gosport,5th Rate,RN
20773,George Bridges Rodney,Plymouth,St Johns Newfoundland,1751-07-20,British,Rainbow,5th Rate,RN
20774,,Plymouth,"St Johns, Newfoundland",1771-06-14,British,Panther,4th Rate,RN
20775,James Hawker,Plymouth,"St Johns, Newfoundland",1775-05-23,British,Alborough,6th Rate,RN
20776,James Chads,Plymouth,"St Johns, Newfoundland",1776-03-17,British,Deal Castle,6th Rate,RN
20777,Patrick Drummond,Plymouth,St Lawrence New foundland,1769-05-16,British,Pearl,5th Rate,RN
20778,John Osborn,Plymouth,Table Bay,1797-02-23,British,Trusty,4th rate,RN
20779,William Bayne,Plymouth,Teneriffe,1761-11-13,British,Woolwich,,RN
20780,George Vandeput,Plymouth,Teneriffe,1774-03-03,British,Asia,,RN
